tnsName,z_type,distance_Mpc,uncertainty_Mpc,lumdist_neg_err,lumdist_pos_err,gw_test_mean,gw_test_std,width_ratio,rel_offset,asym_pos_over_neg,shape_category,shape_match_dist,Hybrid BC/Tophat V3,Hybrid BC/Tophat,photoz
AT2025aimq,photo-z,4298.500601053332,2212.291777312213,2022.9708473790915,2401.612707245336,91.03698393022246,25.0554627742012,88.29578592298598,167.92599901429077,1.18717118951902,verywide_pdf_offset,1.534116718013404,0.0511929095022084,0.0511929095022084,0.216
AT2025ailq,photo-z,6261.134022537282,2206.3824337873093,2410.1968631604523,2002.5680044141664,102.79731863090504,25.642658498292548,86.04343554839387,240.15983772963472,0.8308732099950671,verywide_pdf_offset,1.5345881889127362,0.0298235403587921,0.0298235403587921,-
AT2025adqe,photo-z,4159.511976506004,2622.581483787203,2869.595174418302,2375.567793156104,81.75046912544727,22.735237060347806,115.35316200248508,179.35865355424517,0.8278407401621232,verywide_pdf_offset,1.5347200707430273,0.0824483169181911,0.0824483169181911,0.273
AT2025aiml,photo-z,7365.17561607589,1182.176431386294,1023.7828267848868,1340.5700359877012,105.14044184762368,26.414397370295745,44.755002918056654,274.85144076739465,1.3094281335013802,verywide_pdf_offset,1.5382803888202812,7.378524321321247e-07,7.378524321321247e-07,1.039
AT2025aimb,photo-z,9642.59753208925,2556.459960209293,2937.486857031241,2175.433063387345,96.40808031551371,25.058660268600995,102.01901988401944,380.95370420641774,0.7405762712368141,verywide_pdf_offset,1.5399638757125245,0.0099630744235537,0.0099630744235537,-
AT2025aill,photo-z,1286.0248149542936,1443.5111735207204,1195.4434063035897,1691.578940737851,98.63091021682096,28.69857456867417,50.299054751533895,41.37466485996027,1.4150221849216214,verywide_pdf_offset,1.5428728511716818,0.1646084419475278,0.1646084419475278,-
AT2025ailm,photo-z,2587.940182487016,1665.210113407963,1981.600473327337,1348.819753488589,92.62887608853144,25.65514160499302,64.90746139884408,97.26359514277036,0.6806718971073741,verywide_pdf_offset,1.54550372810171,0.124812881362746,0.124812881362746,0.464
AT2025aimk,photo-z,2784.829134492572,3302.483405548416,2665.1415706191788,3939.8252404776536,88.37807704929595,26.42750045616552,124.96389550824692,102.0320125210402,1.4782799097469086,verywide_pdf_offset,1.545964188260792,0.1034734160552757,0.1034734160552757,0.269
AT2025aily,photo-z,6524.381765103309,4112.62750958102,3146.676935360981,5078.578083801059,106.6733602435032,25.60093270302651,160.64365924819725,250.68260126714495,1.6139496326204372,verywide_pdf_offset,1.5532524028893586,0.0396728743935052,0.0396728743935052,-
AT2025aimj,photo-z,3023.8064488829486,4674.520475754017,2919.4038429219863,6429.637108586047,99.16179887479298,26.481874981221388,176.51773067687898,110.439485575778,2.202380162023327,verywide_pdf_offset,1.5903525982118265,0.0866605357190889,0.0866605357190889,0.13
AT2025aimf,photo-z,130.39186280281191,391.94578844665625,391.94578844665625,391.94578844665625,91.3058355388157,30.175506685920432,12.988871819989487,1.2952898412218985,1.0,verywide_slightly_offset_pdf,0.19279772871511028,0.4841509206123846,0.4841509206123846,-
